titulo_original;anio;duracion;pais;direccion;guion;reparto;genero;sinopsis;url_imagen;puntuacion;votos;url;imdb_url;imdb_puntuacion;imdb_votos;presupuesto_millones;recaudacion_domestica_millones;recaudacion_mundial_millones;estreno_millones;roi;exito_comercial;porcentaje_domestico;multiplicador_taquilla;puntuacion_imdb_num;diferencia_puntuaciones;puntuacion_promedio;es_usa;genero_principal;duracion_minutos
A Fish Called Wanda;1988;108 min.;Reino Unido;Charles Crichton;John Cleese, John Cleese, Charles Crichton;John Cleese, Kevin Kline, Jamie Lee Curtis, Michael Palin, Maria Aitken, Tom Georgeson, Patricia Hayes, Stephen Fry, Geoffrey Palmer, Neville Phillips, Mark Elwes, Ken Campbell, Roger Hume;Comedia;Un cuarteto de atracadores ejecuta con éxito un gran golpe en la joyería Hatton Gardens de Londres. El problema es que es detenido George, el jefe de la banda y única persona que sabe dónde están escondidas las joyas. Wanda, la única mujer del grupo, planea seducir a Archie, el abogado defensor de George, con la esperanza de sonsacarle el escondite del botín. Los otros dos miembros del grupo que esperan su parte son Otto, un siniestro psicópata admirador de Nietzsche, y Ken, un tartamudo aficionado a los peces exóticos. (FILMAFFINITY);https://pics.filmaffinity.com/a_fish_called_wanda-845315975-large.jpg;6.9;44888;https://www.filmaffinity.com/es/film874990.html;https://www.imdb.com/title/tt0095159/?ref_=fn_ttl_ttl_1;7.5;160000.0;7.5;62.49;62.49;0.12;8.332;1.0;100.0;520.75;7.5;0.5999999999999996;7.2;0;Comedia;108.0
Hotaru no Haka;1988;93 min.;Japón;Isao Takahata;Isao Takahata, Akiyuki Nosaka;No disponible;Animación;Segunda Guerra Mundial (1939-1945). Seita y Setsuko son hijos de un oficial de la marina japonesa que viven en Kobe. Un día, durante un bombardeo, no consiguen llegar a tiempo al búnker donde su madre los espera. Cuando después buscan a su madre, la encuentran malherida en la escuela, que ha sido convertida en un hospital de urgencia. (FILMAFFINITY);https://pics.filmaffinity.com/hotaru_no_haka_aka_grave_of_the_fireflies_aka-128332096-large.jpg;8.0;42666;https://www.filmaffinity.com/es/film582716.html;https://www.imdb.com/title/tt0095327/?ref_=fn_ttl_ttl_1;8.5;350000.0;3.7;0.52;0.84;0.16;0.227027027027027;0.0;61.904761904761905;5.25;8.5;0.5;8.25;0;Animación;93.0
The Land Before Time;1988;69 min.;Estados Unidos;Don Bluth;Stu Krieger, Tony Geiss, Judy Freudberg;Gabriel Damon, Candace Hutson, Judith Barsi, Will Ryan, Helen Shaver, Bill Erwin, Burke Byrnes, Pat Hingle;Animación;Aclamada película de animación que narra las aventuras de unos pequeños dinosaurios en su viaje por alcanzar el Gran Valle, el único sitio de la tierra que todavía no ha sido alcanzado por una plaga devastadora. (FILMAFFINITY);https://pics.filmaffinity.com/the_land_before_time-777659012-large.jpg;6.5;34449;https://www.filmaffinity.com/es/film386417.html;https://www.imdb.com/title/tt0095489/?ref_=fn_ttl_ttl_1;7.4;103000.0;12.5;48.48;84.85;7.53;6.787999999999999;1.0;57.13612256923983;11.268260292164673;7.4;0.9000000000000004;6.95;1;Animación;69.0
Cocktail;1988;104 min.;Estados Unidos;Roger Donaldson;Heywood Gould;Tom Cruise, Elisabeth Shue, Bryan Brown, Lisa Banes, Kelly Lynch, Gina Gershon, Laurence Luckinbill, Ron Dean, Robert Donley, Ellen Foley, Chris Owens, Louis Ferreira, Robert Greenberg;Drama;"Brian Flanagan (Tom Cruise), un joven ambicioso recién licenciado del ejército, trabaja como camarero en un local de copas de Nueva York para costearse los estudios. Gracias a los consejos de su jefe Douglas Coughlin (Brian Brown), se convierte en la atracción del local. Pero él aspira a abrir su propio local con el nombre de ""Coktails y Sueños"". Para conseguir el dinero necesario se va a Jamaica a trabajar de camarero. Allí conoce a Jordan Mooney (Elisabeth Shue), una ingenua joven que está de vacaciones en la isla. (FILMAFFINITY)";https://pics.filmaffinity.com/cocktail-736640153-large.jpg;5.0;34347;https://www.filmaffinity.com/es/film275782.html;https://www.imdb.com/title/tt0094889/?ref_=fn_ttl_ttl_1;5.9;95000.0;20.0;78.22;171.5;11.79;8.575;1.0;45.60932944606414;14.546225614927906;5.9;0.9000000000000004;5.45;1;Drama;104.0
Child's Play;1988;87 min.;Estados Unidos;Tom Holland;Don Mancini, Tom Holland, John Lafia, Don Mancini;Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif, Dinah Manoff, Tommy Swerdlow, Jack Colvin;Terror;El vudú y el terror se apoderan de un muñeco de aspecto inocente habitado por el alma de un asesino en serie. Cuando Andy Barclay, un niño de seis años de edad, asegura que “Chucky”, su nuevo muñeco, ha arrojado violentamente por la ventana a su niñera, nadie le cree. Pero una larga serie de horribles asesinatos conduce al detective que se ocupa del caso hasta el muñeco y, entonces, descubre que el auténtico terror no ha hecho más que empezar. El malvado muñeco pretende transferir su diabólico espíritu a un ser humano, y el pequeño Andy parece ser el candidato perfecto. (FILMAFFINITY);https://pics.filmaffinity.com/child_s_play-921485433-large.jpg;5.5;34034;https://www.filmaffinity.com/es/film814920.html;https://www.imdb.com/title/tt0094862/?ref_=fn_ttl_ttl_1;6.7;125000.0;9.0;33.24;44.2;6.58;4.911111111111111;1.0;75.20361990950227;6.717325227963526;6.7;1.2000000000000002;6.1;1;Terror;87.0
Coming to America;1988;116 min.;Estados Unidos;John Landis;David Sheffield, Barry W. Blaustein, Eddie Murphy;Eddie Murphy, Arsenio Hall, James Earl Jones, John Amos, Shari Headley, Vanessa Bell Calloway, Eriq La Salle, Paul Bates, Allison Dean, Madge Sinclair, Louis Anderson, Sheila Johnson, Don Ameche;Comedia;Es el 21 cumpleaños del príncipe Akeem, del reino africano de Zamunda, y debe casarse con una mujer a la que no ha visto nunca, como hizo su padre antes que él. Pero como no está de acuerdo en que le impongan la mujer con la que tiene que pasar el resto de su vida, Akeem decide viajar a Nueva York, donde nadie le conoce, y así poder buscar una chica guapa e inteligente que le ame realmente por su persona y no por su riqueza. Así, se instala en Nueva York con un amigo y, a pesar de contar con una inmensa fortuna, decide vivir muy modestamente en Queens. (FILMAFFINITY);https://pics.filmaffinity.com/coming_to_america-784691818-large.jpg;5.2;28313;https://www.filmaffinity.com/es/film345074.html;https://www.imdb.com/title/tt0094898/?ref_=fn_ttl_ttl_1;7.1;233000.0;30.0;128.15;288.75;21.4;9.625;1.0;44.38095238095238;13.492990654205608;7.1;1.8999999999999995;6.15;1;Comedia;116.0
The Naked Gun;1988;85 min.;Estados Unidos;David Zucker;Jerry Zucker, Jim Abrahams, David Zucker, Pat Proft;Leslie Nielsen, Priscilla Presley, George Kennedy, Ricardo Montalban, O.J. Simpson, John Houseman, Nancy Marchand, Susan Beaubian, Jeannette Charles;Comedia;Tras quedar gravemente herido su compañero Nordberg en un tiroteo protagonizado por una banda de narcotraficantes, el incompetente teniente Frank Drebin busca al jefe de la organización para vengarse. Sospecha del magnate naviero Vincent Ludwig, pero no tiene pruebas para inculparlo. Sin embargo, de manera inesperada, consigue la ayuda de Jane Spencer, una antigua novia de Ludwig. (FILMAFFINITY);https://pics.filmaffinity.com/the_naked_gun-666742902-large.jpg;6.3;25599;https://www.filmaffinity.com/es/film709700.html;https://www.imdb.com/title/tt0095705/?ref_=fn_ttl_ttl_2;7.6;196000.0;12.0;78.76;78.76;9.33;6.5633333333333335;1.0;100.0;8.441586280814578;7.6;1.2999999999999998;6.949999999999999;1;Comedia;85.0
Dangerous Liaisons;1988;120 min.;Reino Unido;Stephen Frears;Christopher Hampton, Pierre Choderlos de Laclos;Glenn Close, John Malkovich, Michelle Pfeiffer, Keanu Reeves, Uma Thurman, Swoosie Kurtz, Mildred Natwick, Peter Capaldi, Valerie Gogan, Laura Benson;Drama;Francia, siglo XVIII. La perversa y fascinante marquesa de Merteuil (Glenn Close) planea vengarse de su último amante con la ayuda de su viejo amigo el Vizconde de Valmont (John Malkovich), un seductor tan amoral y depravado como ella. Una virtuosa mujer casada, Madame de Tourvel (Michelle Pfeiffer), de la que Valmont se enamora, se verá involucrada en las insidiosas maquinaciones de la marquesa.;https://pics.filmaffinity.com/dangerous_liaisons-506088902-large.jpg;7.6;24934;https://www.filmaffinity.com/es/film965705.html;https://www.imdb.com/title/tt0094947/?ref_=fn_ttl_ttl_1;7.5;78000.0;14.0;34.67;34.67;0.08;2.4764285714285714;1.0;100.0;433.375;7.5;0.09999999999999964;7.55;0;Drama;120.0
Mississippi Burning;1988;128 min.;Estados Unidos;Alan Parker;Chris Gerolmo;Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif, Michael Rooker, R. Lee Ermey, Stephen Tobolowsky, Gailard Sartain, Pruitt Taylor Vince, Badja Djola, Kevin Dunn, Frankie Faison, Thomas B. Mason;Drama;En 1964, en un pueblo sureño, donde el racismo está profundamente arraigado y el Ku Klux Klan reivindica violentamente la supremacía blanca, tres activistas defensores de los derechos humanos desaparecen sin dejar rastro. Dos agentes del FBI, de caracteres muy diferentes, se harán cargo de la investigación. (FILMAFFINITY);https://pics.filmaffinity.com/mississippi_burning-915266764-large.jpg;7.6;21164;https://www.filmaffinity.com/es/film773652.html;https://www.imdb.com/title/tt0095647/?ref_=fn_ttl_ttl_1;7.8;121000.0;15.0;34.6;34.6;0.23;2.3066666666666666;1.0;100.0;150.43478260869566;7.8;0.20000000000000018;7.699999999999999;1;Drama;128.0
Twins;1988;105 min.;Estados Unidos;Ivan Reitman;William Davies, William Osborne, Timothy Harris, Herschel Weingrod;Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb, Trey Wilson, Bonnie Bartlett, Marshall Bell, David Caruso, Hugh O´Brian, Maury Chaykin, Tony Jay, Nehemiah Persoff, Tom McCleister;Comedia;"Dos hombres adultos descubren que son hermanos gemelos aunque no se parecen en nada, ya que su nacimiento fue fruto de un experimento que tuvo un inesperado final. Mientras que Julius (Schwarzenegger) se crió con facilidades y es una persona culta y muy ingenua; Vincent (DeVito) fue a un orfanato y es timador, mentiroso y muchas cosas más. Al conocerse, deciden ir en busca de su madre biológica y durante el viaje, ambos aprenden mucho uno del otro y también sobre sí mismos... (FILMAFFINITY)";https://pics.filmaffinity.com/twins-776716041-large.jpg;4.4;20934;https://www.filmaffinity.com/es/film287260.html;https://www.imdb.com/title/tt0096320/?ref_=fn_ttl_ttl_1;6.2;143000.0;15.0;111.94;216.61;11.17;14.440666666666667;1.0;51.67813120354554;19.392121754700092;6.2;1.7999999999999998;5.300000000000001;1;Comedia;105.0
Rambo III;1988;101 min.;Estados Unidos;Peter MacDonald;Sylvester Stallone, Sheldon Lettich;Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spiros Focás, Doudi Shoua, Sasson Gabai;Acción;Cuando descubre que el coronel Trautman ha caído en manos soviéticas en Afganistán, Rambo regresa al servicio para intentar liberar a su amigo. Después de contactar a la resistencia afgana, entra en la zona sitiada por las tropas enemigas… (FILMAFFINITY);https://pics.filmaffinity.com/rambo_iii-659002681-large.jpg;4.8;18511;https://www.filmaffinity.com/es/film957872.html;https://www.imdb.com/title/tt0095956/?ref_=fn_ttl_ttl_1;5.8;145000.0;63.0;53.72;189.02;13.03;3.0003174603174605;1.0;28.420272986985502;14.506523407521106;5.8;1.0;5.3;1;Acción;101.0
Working Girl;1988;120 min.;Estados Unidos;Mike Nichols;Kevin Wade;Harrison Ford, Sigourney Weaver, Melanie Griffith, Alec Baldwin, Joan Cusack, Nora Dunn, Caroline Aaron, Kevin Spacey, Philip Bosco, Olympia Dukakis, Oliver Platt, James Lally, Robert Easton;Comedia;Tess (Melanie Griffith), una joven neoyorquina de origen humilde, acude todos los días a su oficina dispuesta a luchar con uñas y dientes para alcanzar y superar cuanto antes el nivel de sus jefes. Sin títulos académicos, formación profesional ni posición social, es una más de la treinta secretarias que trabajan en la empresa Petty Marsh, pero ella desea desesperadamente un empleo mejor. (FILMAFFINITY);https://pics.filmaffinity.com/working_girl-854135028-large.jpg;6.4;14910;https://www.filmaffinity.com/es/film282933.html;https://www.imdb.com/title/tt0096463/?ref_=fn_ttl_ttl_1;6.8;65000.0;28.0;63.78;102.95;4.72;3.6767857142857143;1.0;61.952404079650314;21.811440677966104;6.8;0.39999999999999947;6.6;1;Comedia;120.0
L'ours (The Bear);1988;93 min.;Francia;Jean-Jacques Annaud;Gérard Brach, James Oliver Curwood;Jack Wallace, Tchéky Karyo, André Lacombe;Aventuras;"Una osa que intenta alcanzar un panal de miel muere aplastada por un alud, dejando huérfano y desamparado al osezno Youk, que se ve obligado a sobrevivir en un medio muy hostil. Afortunadamente, Youk se encuentra con Kaar, un oso Kodiak adulto que decide adoptarlo y protegerlo. De todos los peligros que los amenazan, el peor son los tramperos. Uno de ellos mantiene varios enfrentamientos con el gran oso; para él cazarlo es una cuestión de orgullo personal. (FILMAFFINITY)";https://pics.filmaffinity.com/l_ours_the_bear-781219472-large.jpg;7.1;14597;https://www.filmaffinity.com/es/film180303.html;https://www.imdb.com/title/tt0095800/?ref_=fn_ttl_ttl_5;7.7;20000.0;;31.75;31.75;3.68;;;100.0;8.627717391304348;7.7;0.6000000000000005;7.4;0;Aventuras;93.0
They Live;1988;91 min.;Estados Unidos;John Carpenter;John Carpenter;Roddy Piper, Keith David, Meg Foster, John Lawrence, George 'Buck' Flower, Peter Jason, Raymond St. Jacques, Susan Barnes, Sy Richardson, Norman Alden;Ciencia ficción;Un trabajador encuentra casualmente unas gafas que permiten ver a las personas tal y como son. Gracias a ellas descubrirá que importantes personajes de la vida política y social son en realidad extraterrestres. Durante su particular cruzada podrá observar cómo estos alienígenas han ido sembrando el mundo de mensajes subliminales con los que pretenden convertir a los hombres en una raza de esclavos. (FILMAFFINITY);https://pics.filmaffinity.com/they_live_aka_john_carpenter_s_they_live-382338340-large.jpg;6.4;14238;https://www.filmaffinity.com/es/film855019.html;https://www.imdb.com/title/tt0096256/?ref_=fn_ttl_ttl_1;7.2;155000.0;4.0;13.45;13.45;4.83;3.3625;1.0;100.0;2.784679089026915;7.2;0.7999999999999998;6.800000000000001;1;Ciencia ficción;91.0
The Last Temptation of Christ;1988;164 min.;Estados Unidos;Martin Scorsese;Paul Schrader, Nikos Kazantzakis;Willem Dafoe, Harvey Keitel, Barbara Hershey, Victor Argo, Juliette Caton, Verna Bloom, Harry Dean Stanton, Randy Danson, Roberts Blossom, David Bowie, Irvin Kershner, Andre Gregory, Leo Burmester;Drama;Jesús, un carpintero de Nazaret, decide atender la constante llamada de Dios. Pero cuando está a punto de completar su misión, debe hacer frente a la mayor de las tentaciones y realizar un sacrificio para salvar a todos los hombres. (FILMAFFINITY);https://pics.filmaffinity.com/the_last_temptation_of_christ-227613684-large.jpg;7.0;13608;https://www.filmaffinity.com/es/film335830.html;https://www.imdb.com/title/tt0095497/?ref_=fn_ttl_ttl_1;7.5;66000.0;7.0;8.37;8.87;0.4;1.2671428571428571;0.0;94.3630214205186;22.174999999999997;7.5;0.5;7.25;1;Drama;164.0
Frantic;1988;120 min.;Estados Unidos;Roman Polanski;Roman Polanski, Gérard Brach, Robert Towne, Jeff Gross;Harrison Ford, Emmanuelle Seigner, Betty Buckley, Gérard Klein, John Mahoney, Yves Renier, Robert Ground, Yorgo Voyagis, Dominique Pinon;Intriga;La asistencia a una conferencia en París le brinda al doctor Richard Walken y a su esposa la oportunidad de revivir su luna de miel. Pero, nada más instalarse en la habitación del hotel, su mujer desaparece misteriosamente. Completamente solo, en un país desconocido cuyo idioma ignora, Walken la buscará desesperadamente. La única pista que tiene es un número de teléfono apuntado en una caja de cerillas, pero, a partir de ahí, la trama se irá complicando hasta convertirse en una auténtica pesadilla. (FILMAFFINITY);https://pics.filmaffinity.com/frantic-413118747-large.jpg;6.6;13521;https://www.filmaffinity.com/es/film838133.html;https://www.imdb.com/title/tt0095174/?ref_=fn_ttl_ttl_1;6.8;60000.0;20.0;17.64;17.64;4.36;0.882;0.0;100.0;4.045871559633027;6.8;0.20000000000000018;6.699999999999999;1;Intriga;120.0
Red Heat;1988;107 min.;Estados Unidos;Walter Hill;Harry Kleiner, Walter Hill, Troy Kennedy-Martin;Arnold Schwarzenegger, James Belushi, Peter Boyle, Ed O'Ross, Gina Gershon, Laurence Fishburne, Richard Bright, Pruitt Taylor Vince, J.W. Smith, Brent Jennings, Gretchen Palmer, Mike Hagerty, Brion James;Acción;Un policía ruso, Danko (Schwarzenegger), un hombre de inmensos músculos y apariencia fría, llega al departamento de policía de Chicago, y es asignado como compañero de un detective (Belushi). Ambos se enfrentarán a la mafia de la ciudad. Buddy movie (película de colegas) de poli americano y poli ruso. (FILMAFFINITY);https://pics.filmaffinity.com/red_heat-893634315-large.jpg;4.8;13136;https://www.filmaffinity.com/es/film952405.html;https://www.imdb.com/title/tt0095963/?ref_=fn_ttl_ttl_1;6.1;79000.0;29.0;34.99;34.99;8.13;1.206551724137931;0.0;100.0;4.303813038130381;6.1;1.2999999999999998;5.449999999999999;1;Acción;107.0
Gorillas in the Mist;1988;129 min.;Estados Unidos;Michael Apted;Anna Hamilton Phelan;Sigourney Weaver, John Omirah Miluwi, Bryan Brown, Julie Harris, Iain Cuthbertson, Iain Glen, Constantin Alexandrov, John Alexander;Drama;Dian Fossey llega a África para confeccionar un censo sobre una especie en peligro de extinción: el gorila de montaña. Acompañada por un rastreador nativo comienza su trabajo y queda fascinada por la vida de esos animales, a los que no teme acercarse para estudiar su comportamiento. Entre Dian y los gorilas llega a establecerse una especie de extraña relación afectiva En su afán por proteger la especie, la Doctora Fossey tendrá serios problemas con las autoridades y los cazadores furtivos, que venden las crias a los zoológicos y matan a los adultos para la fabricación de souvenirs. (FILMAFFINITY);https://pics.filmaffinity.com/gorillas_in_the_mist-860343111-large.jpg;6.6;13064;https://www.filmaffinity.com/es/film888941.html;https://www.imdb.com/title/tt0095243/?ref_=fn_ttl_ttl_1;7.0;30000.0;22.0;24.72;61.15;0.37;2.7795454545454543;1.0;40.425183973834834;165.27027027027026;7.0;0.40000000000000036;6.8;1;Drama;129.0
